session_id,user_id,session_start,session_duration,device_type,location,pages_visited,revenue
session_003176,user_0437,2024-02-11 08:36:30,1007,desktop,IN,8,13.750493021560649
session_003177,user_0947,2024-07-02 06:26:22,542,tablet,US,11,0.0
session_003178,user_0973,2024-07-06 21:09:30,3279,mobile,BR,8,475.5619507303648
session_003179,user_0300,2024-02-24 10:50:18,1336,desktop,BR,11,10.537387373403096
session_003180,user_0063,2024-01-04 08:20:43,1842,desktop,CA,2,0.0
session_003181,user_0199,2024-04-24 15:29:38,2795,mobile,BR,4,445.33950784897166
session_003182,user_0870,2024-11-15 02:20:25,2863,tablet,BR,8,0.0
session_003183,user_0958,2024-02-16 17:21:57,2806,tablet,MX,11,0.0
session_003184,user_0359,2024-10-26 18:26:59,1663,mobile,BR,7,0.0
session_003185,user_0537,2024-11-27 22:19:45,990,desktop,FR,13,0.0
session_003186,user_0166,2024-12-29 13:43:43,3405,mobile,CA,11,196.13231460939255
session_003187,user_0640,2024-03-18 18:50:42,2874,desktop,CA,14,136.60263567790273
session_003188,user_0721,2024-01-06 03:49:37,1908,desktop,JP,12,0.0
session_003189,user_0343,2024-07-10 09:37:05,3260,tablet,MX,2,0.0
session_003190,user_0045,2024-01-27 21:23:22,1655,tablet,CA,7,0.0
session_003191,user_0574,2024-08-10 01:45:15,2969,desktop,FR,14,174.7694129717197
session_003192,user_0941,2024-11-27 14:50:17,862,desktop,JP,5,0.0
session_003193,user_0615,2024-03-13 13:57:03,471,mobile,MX,7,0.0
session_003194,user_0994,2024-12-14 01:37:22,2941,tablet,AU,11,0.0
session_003195,user_0024,2024-12-06 10:28:14,880,desktop,BR,12,0.0
session_003196,user_0798,2024-07-20 08:16:57,611,mobile,AU,9,0.0
session_003197,user_0738,2024-07-12 10:15:19,2773,desktop,FR,1,0.0
session_003198,user_0022,2024-07-31 02:03:41,1632,tablet,US,2,0.0
session_003199,user_0089,2024-08-16 20:00:20,128,tablet,JP,5,0.0
session_003200,user_0978,2024-09-10 02:18:24,861,tablet,US,15,0.0
session_003201,user_0921,2024-06-12 10:13:12,3491,tablet,DE,7,0.0
session_003202,user_0092,2024-12-18 06:32:49,268,desktop,US,10,0.0
session_003203,user_0567,2024-06-21 04:28:57,2164,desktop,US,13,0.0
session_003204,user_0178,2024-07-23 13:27:16,2666,desktop,JP,12,276.44001641558685
session_003205,user_0775,2024-03-10 19:01:25,2589,tablet,US,10,0.0
session_003206,user_0649,2024-06-21 05:32:50,1738,mobile,UK,4,0.0
session_003207,user_0525,2024-11-02 08:47:53,3350,desktop,CA,3,42.7221141078111
session_003208,user_0311,2024-10-29 20:21:14,1909,tablet,FR,13,0.0
session_003209,user_0076,2024-11-17 15:27:54,3565,desktop,US,6,0.0
session_003210,user_0009,2024-11-30 18:35:22,2540,mobile,BR,15,0.0
session_003211,user_0097,2024-08-04 14:08:11,2424,desktop,FR,3,0.0
session_003212,user_0752,2024-12-01 08:32:13,1488,tablet,US,13,366.95190557006333
session_003213,user_0707,2024-12-02 14:55:07,432,tablet,BR,8,449.9915581299363
session_003214,user_0830,2024-03-25 04:12:01,1705,desktop,AU,9,0.0
session_003215,user_0747,2024-09-11 06:37:21,1654,tablet,CA,8,0.0
session_003216,user_0443,2024-06-17 22:19:11,1848,tablet,IN,1,0.0
session_003217,user_0088,2024-06-02 11:17:02,3376,mobile,CA,3,324.00368433513444
session_003218,user_0991,2024-08-24 14:07:11,32,mobile,FR,10,0.0
session_003219,user_0139,2024-05-05 14:51:17,1428,tablet,BR,8,237.77805994915977
session_003220,user_0390,2024-04-25 02:30:57,132,tablet,DE,15,0.0
session_003221,user_0031,2024-12-24 22:53:32,326,tablet,FR,2,0.0
session_003222,user_0338,2024-07-06 12:27:01,2288,tablet,DE,10,0.0
session_003223,user_0889,2024-06-02 23:28:38,1467,desktop,IN,9,0.0
session_003224,user_0539,2024-06-15 10:11:38,191,desktop,JP,13,0.0
session_003225,user_0609,2024-09-30 09:48:41,2645,desktop,IN,8,284.97728816630405
session_003226,user_0051,2024-08-31 07:01:27,984,tablet,US,13,0.0
session_003227,user_0349,2024-09-03 01:46:02,84,desktop,IN,7,144.86615325323135
session_003228,user_0773,2024-01-09 21:58:53,1674,tablet,MX,6,0.0
session_003229,user_0418,2024-08-22 20:28:28,893,desktop,IN,1,198.37647186512206
session_003230,user_0655,2024-03-16 22:48:12,111,desktop,FR,13,0.0
session_003231,user_0266,2024-09-29 12:46:29,3326,tablet,BR,6,0.0
session_003232,user_0026,2024-09-27 19:10:41,3343,mobile,BR,15,0.0
session_003233,user_0313,2024-05-31 20:38:51,2747,tablet,JP,15,0.0
session_003234,user_0738,2024-05-27 17:51:32,2253,mobile,DE,6,0.0
session_003235,user_0339,2024-10-08 09:19:44,298,mobile,AU,11,0.0
session_003236,user_0363,2024-12-26 04:43:32,2135,desktop,FR,9,0.0
session_003237,user_0678,2024-12-30 23:22:20,1476,tablet,IN,7,0.0
session_003238,user_0445,2024-06-01 02:19:18,3429,mobile,IN,6,127.76541132916627
session_003239,user_0485,2024-05-21 17:17:16,2178,mobile,US,15,0.0
session_003240,user_0790,2024-11-08 07:31:06,2528,tablet,DE,11,0.0
session_003241,user_0612,2024-09-25 04:00:31,1411,tablet,US,6,0.0
session_003242,user_0370,2024-10-06 21:41:58,160,tablet,CA,9,0.0
session_003243,user_0053,2024-06-26 19:48:12,837,mobile,CA,15,0.0
session_003244,user_0714,2024-06-30 12:51:42,1860,desktop,BR,15,0.0
session_003245,user_0683,2024-09-01 05:38:26,2838,desktop,DE,9,41.0834634053555
session_003246,user_0360,2024-02-12 16:42:10,1481,desktop,CA,12,0.0
session_003247,user_0674,2024-03-12 20:14:41,2333,desktop,FR,4,178.27466488792118
session_003248,user_0611,2024-04-12 20:19:53,3191,tablet,DE,14,0.0
session_003249,user_0193,2024-01-31 13:15:05,3296,tablet,UK,2,0.0
session_003250,user_0890,2024-03-05 19:20:22,1672,mobile,CA,15,0.0
session_003251,user_0928,2024-03-12 03:20:55,3331,tablet,JP,2,266.5505650498264
session_003252,user_0198,2024-08-03 03:43:17,2958,tablet,JP,6,0.0
session_003253,user_0042,2024-11-05 23:38:08,2502,tablet,UK,10,0.0
session_003254,user_0353,2024-11-17 20:57:03,1494,mobile,DE,12,0.0
session_003255,user_0486,2024-03-13 10:05:29,2257,desktop,AU,8,0.0
session_003256,user_0867,2024-02-03 17:40:38,2765,mobile,BR,6,0.0
session_003257,user_0780,2024-06-14 05:02:01,1084,desktop,CA,13,261.710778073921
session_003258,user_1000,2024-10-31 07:05:09,2712,mobile,AU,3,39.01327511451581
session_003259,user_0240,2024-02-02 13:24:38,2501,mobile,DE,1,0.0
session_003260,user_0973,2024-01-29 15:26:01,1815,tablet,BR,1,171.66576835021934
session_003261,user_0842,2024-08-17 04:48:39,2241,desktop,CA,15,0.0
session_003262,user_0971,2024-03-08 06:44:43,3145,desktop,FR,13,389.94558468608346
session_003263,user_0981,2024-01-15 22:38:37,1293,tablet,JP,14,0.0
session_003264,user_0149,2024-05-23 10:06:02,2519,desktop,AU,5,0.0
session_003265,user_0805,2024-10-07 12:48:24,1002,desktop,DE,5,0.0
session_003266,user_0478,2024-03-12 18:30:38,2513,tablet,UK,2,0.0
session_003267,user_0644,2024-04-10 11:49:31,824,desktop,IN,14,131.8784810869435
session_003268,user_0382,2024-03-28 09:22:27,3288,desktop,US,11,330.0552292862484
session_003269,user_0496,2024-02-16 02:23:09,2807,tablet,UK,6,17.741829528809436
session_003270,user_0620,2024-02-19 03:07:52,1626,mobile,UK,15,0.0
session_003271,user_0145,2024-09-23 03:32:12,2546,desktop,US,12,0.0
session_003272,user_0101,2024-08-18 13:43:18,2282,desktop,AU,10,450.94736618550746
session_003273,user_0446,2024-10-29 03:36:59,2012,desktop,US,6,0.0
session_003274,user_0453,2024-09-06 21:34:07,1226,mobile,MX,12,0.0
session_003275,user_0058,2024-04-08 18:12:22,1152,mobile,US,1,0.0
session_003276,user_0761,2024-11-09 09:00:28,2162,desktop,IN,8,0.0
session_003277,user_0654,2024-05-14 11:00:19,256,desktop,MX,6,0.0
session_003278,user_0665,2024-10-29 13:50:40,224,mobile,US,10,392.6268492804842
session_003279,user_0696,2024-05-15 03:27:41,1248,tablet,UK,9,81.63586942587693
session_003280,user_0518,2024-02-07 09:11:31,212,desktop,DE,14,0.0
session_003281,user_0893,2024-10-18 09:41:58,1314,desktop,DE,4,0.0
session_003282,user_0153,2024-01-02 03:14:06,433,desktop,IN,11,0.0
session_003283,user_0790,2024-08-01 15:59:10,3061,desktop,UK,15,0.0
session_003284,user_0228,2024-06-10 07:12:40,3475,desktop,DE,9,287.01673993171033
session_003285,user_0252,2024-10-13 17:15:44,1588,tablet,US,8,377.0522258433517
session_003286,user_0439,2024-07-06 05:53:45,784,desktop,US,1,0.0
session_003287,user_0800,2024-01-20 13:20:03,1971,desktop,BR,2,0.0
session_003288,user_0814,2024-09-11 01:41:09,2779,tablet,MX,6,0.0
session_003289,user_0083,2024-10-23 23:57:58,481,tablet,UK,10,0.0
session_003290,user_0431,2024-08-23 03:44:34,1965,desktop,MX,7,0.0
session_003291,user_0465,2024-06-15 03:15:19,2071,desktop,DE,8,345.33411269882123
session_003292,user_0513,2024-06-10 06:37:52,3102,desktop,AU,4,0.0
session_003293,user_0784,2024-11-18 00:31:42,1593,mobile,IN,4,470.5782585023128
session_003294,user_0101,2024-03-16 23:05:52,2260,tablet,BR,12,0.0
session_003295,user_0223,2024-09-23 22:56:40,2714,tablet,FR,11,0.0
session_003296,user_0908,2024-05-28 01:37:51,750,mobile,AU,4,0.0
session_003297,user_0074,2024-11-08 20:08:23,1902,mobile,UK,11,0.0
session_003298,user_0303,2024-07-17 14:12:30,958,desktop,MX,7,0.0
session_003299,user_0269,2024-07-05 02:26:50,141,mobile,AU,6,488.70911864217015
session_003300,user_0925,2024-07-06 14:13:27,119,desktop,AU,9,0.0
session_003301,user_0555,2024-03-26 09:31:01,2022,tablet,MX,15,0.0
session_003302,user_0784,2024-05-13 19:06:58,2391,desktop,CA,13,0.0
session_003303,user_0495,2024-12-29 03:13:29,266,mobile,JP,10,0.0
session_003304,user_0387,2024-10-15 11:38:51,2838,desktop,MX,2,0.0
session_003305,user_0288,2024-07-05 08:11:34,538,tablet,DE,1,0.0
session_003306,user_0668,2024-01-21 17:59:16,3503,mobile,JP,11,310.2827698533101
session_003307,user_0672,2024-04-07 21:13:24,3440,tablet,BR,15,0.0
session_003308,user_0324,2024-03-03 14:46:18,3586,desktop,UK,8,0.0
session_003309,user_0428,2024-05-18 05:39:30,2146,tablet,UK,9,0.0
session_003310,user_0444,2024-01-30 21:24:27,2047,desktop,JP,7,0.0
session_003311,user_0173,2024-08-19 14:38:34,1918,mobile,JP,8,0.0
session_003312,user_0429,2024-08-19 17:29:35,1279,tablet,AU,4,44.804987933137845
session_003313,user_0860,2024-12-12 06:39:32,895,tablet,MX,11,0.0
session_003314,user_0715,2024-01-19 09:26:16,496,desktop,US,8,0.0
session_003315,user_0118,2024-05-31 01:54:20,938,tablet,DE,7,461.2523700226979
session_003316,user_0629,2024-11-30 08:56:29,2188,mobile,FR,10,162.13142326273828
session_003317,user_0855,2024-01-22 20:35:21,1023,mobile,CA,10,0.0
session_003318,user_0516,2024-03-28 08:17:21,1429,tablet,AU,15,343.24041622038146
session_003319,user_0562,2024-10-21 13:46:24,3433,desktop,CA,8,0.0
session_003320,user_0149,2024-12-19 17:02:53,1349,mobile,UK,8,0.0
session_003321,user_0331,2024-08-04 13:41:18,303,tablet,FR,14,0.0
session_003322,user_0839,2024-09-30 02:26:20,776,tablet,DE,7,0.0
session_003323,user_0586,2024-08-20 07:56:46,1099,mobile,FR,2,0.0
session_003324,user_0240,2024-02-06 10:25:43,1315,mobile,DE,13,35.833420571109585
session_003325,user_0613,2024-06-04 07:44:14,2165,tablet,JP,13,0.0
session_003326,user_0372,2024-12-08 12:10:36,3258,tablet,IN,8,146.00690199573754
session_003327,user_0768,2024-08-25 09:31:58,2509,desktop,UK,8,0.0
session_003328,user_0429,2024-06-04 12:33:30,2111,desktop,UK,15,0.0
session_003329,user_0464,2024-01-12 04:16:32,1988,tablet,CA,2,0.0
session_003330,user_0724,2024-12-23 05:55:05,768,mobile,CA,11,0.0
session_003331,user_0097,2024-09-24 07:50:40,2556,tablet,DE,13,0.0
session_003332,user_0752,2024-04-01 03:27:18,1807,mobile,FR,15,0.0
session_003333,user_0298,2024-04-14 06:11:11,718,mobile,IN,14,0.0
session_003334,user_0162,2024-09-26 04:24:51,1174,desktop,JP,1,0.0
session_003335,user_0121,2024-09-16 13:04:43,3043,tablet,AU,11,0.0
session_003336,user_0628,2024-11-07 17:46:04,2389,mobile,UK,5,0.0
session_003337,user_0919,2024-03-15 18:25:12,1944,desktop,JP,5,0.0
session_003338,user_0701,2024-09-03 00:04:02,2584,desktop,IN,15,0.0
session_003339,user_0028,2024-09-06 17:14:02,847,mobile,AU,6,0.0
session_003340,user_0037,2024-09-03 06:55:25,744,desktop,BR,7,0.0
session_003341,user_0615,2024-03-08 06:59:04,3205,desktop,MX,6,0.0
session_003342,user_0096,2024-11-20 04:34:03,297,tablet,IN,13,17.958870228600325
session_003343,user_0813,2024-03-30 12:22:19,3238,mobile,CA,5,0.0
session_003344,user_0435,2024-09-18 12:03:14,757,tablet,DE,5,108.77015929607431
session_003345,user_0552,2024-08-22 18:25:20,972,desktop,FR,4,60.238532797580284
session_003346,user_0391,2024-06-18 09:29:31,2537,mobile,US,9,0.0
session_003347,user_0292,2024-04-06 17:40:52,3009,tablet,CA,7,0.0
session_003348,user_0022,2024-06-23 16:07:49,1131,desktop,JP,14,293.03268948469105
session_003349,user_0649,2024-12-16 20:29:08,2172,tablet,JP,10,0.0
session_003350,user_0255,2024-08-09 02:25:49,1778,tablet,AU,5,170.11198895178248
session_003351,user_0415,2024-05-07 10:27:41,213,mobile,BR,2,12.219808537076666
session_003352,user_0818,2024-08-16 15:06:32,1423,mobile,CA,9,0.0
session_003353,user_0758,2024-10-10 09:32:16,2530,tablet,AU,11,220.55274710422154
session_003354,user_0552,2024-08-25 09:38:26,2403,mobile,BR,1,0.0
session_003355,user_0894,2024-12-01 06:26:58,3579,mobile,MX,1,0.0
session_003356,user_0083,2024-01-11 05:17:27,3137,desktop,IN,5,400.0976877375314
session_003357,user_0106,2024-05-10 18:28:47,1636,mobile,JP,7,0.0
session_003358,user_0556,2024-10-09 17:11:04,2099,mobile,US,11,153.34027422794793
session_003359,user_0909,2024-10-07 20:45:16,2827,desktop,DE,5,0.0
session_003360,user_0590,2024-07-19 19:56:05,1372,desktop,FR,6,0.0
session_003361,user_0419,2024-11-28 18:37:37,2927,tablet,DE,8,0.0
session_003362,user_0923,2024-03-10 02:35:33,3287,tablet,AU,2,0.0
session_003363,user_0821,2024-06-22 02:14:57,539,mobile,US,14,0.0
session_003364,user_0552,2024-05-05 17:20:46,3598,tablet,BR,7,0.0
session_003365,user_0527,2024-11-02 15:28:13,322,tablet,AU,13,0.0
session_003366,user_0777,2024-10-17 17:58:14,1697,tablet,US,11,0.0
session_003367,user_0738,2024-11-22 04:25:16,376,desktop,UK,14,293.27174473488725
session_003368,user_0342,2024-02-02 15:29:17,3333,tablet,DE,1,0.0
session_003369,user_0151,2024-12-18 01:40:11,3586,tablet,BR,8,0.0
session_003370,user_0397,2024-05-07 04:58:03,1729,desktop,US,4,0.0
session_003371,user_0217,2024-09-01 05:28:29,2467,mobile,AU,9,0.0
session_003372,user_0239,2024-02-10 18:13:11,2230,desktop,CA,4,118.95165534082092
session_003373,user_0732,2024-11-23 01:59:11,3072,desktop,BR,15,0.0
session_003374,user_0888,2024-05-18 18:32:19,1918,mobile,AU,3,0.0
session_003375,user_0456,2024-07-28 00:13:37,1312,tablet,US,9,458.26675761023597
session_003376,user_0501,2024-11-12 00:23:42,2061,mobile,BR,13,0.0
session_003377,user_0964,2024-04-20 18:48:47,3467,tablet,JP,3,297.8422493750556
session_003378,user_0807,2024-04-08 13:07:14,3412,desktop,DE,8,0.0
session_003379,user_0272,2024-12-04 16:44:28,645,desktop,BR,7,0.0
session_003380,user_0205,2024-04-25 18:00:17,391,desktop,JP,13,0.0
session_003381,user_0637,2024-08-16 11:55:04,268,desktop,US,10,0.0
session_003382,user_0408,2024-05-18 16:07:05,3003,tablet,CA,4,363.95222812192037
session_003383,user_0982,2024-11-06 21:06:34,1396,tablet,AU,6,0.0
session_003384,user_0965,2024-06-08 20:33:22,1790,desktop,US,14,24.162546166620558
session_003385,user_0755,2024-01-31 13:21:48,317,desktop,DE,14,0.0
session_003386,user_0080,2024-01-31 13:12:19,2487,tablet,MX,9,0.0
session_003387,user_0089,2024-07-31 16:10:30,446,tablet,JP,9,0.0
session_003388,user_0412,2024-06-14 14:11:54,343,mobile,FR,8,0.0
session_003389,user_0524,2024-07-08 01:52:17,2769,desktop,FR,12,0.0
session_003390,user_0561,2024-12-09 20:52:53,633,tablet,MX,1,0.0
session_003391,user_0615,2024-08-15 15:28:17,1565,desktop,IN,11,0.0
session_003392,user_0709,2024-03-30 22:16:15,44,tablet,CA,10,0.0
session_003393,user_0324,2024-04-18 01:22:47,3463,mobile,DE,10,0.0
session_003394,user_0057,2024-05-17 16:40:35,305,desktop,UK,9,200.38939106678404
session_003395,user_0889,2024-04-04 14:51:07,903,tablet,MX,14,0.0
session_003396,user_0172,2024-04-11 10:05:45,1894,mobile,FR,14,0.0
session_003397,user_0106,2024-01-07 11:32:03,3086,tablet,CA,15,0.0
session_003398,user_0859,2024-05-18 18:43:55,366,tablet,AU,7,0.0
session_003399,user_0098,2024-03-20 03:25:56,399,desktop,JP,2,102.07026224020652
session_003400,user_0383,2024-03-16 23:04:51,1125,mobile,JP,9,181.13827446787295
session_003401,user_0795,2024-07-27 22:11:28,1523,tablet,CA,12,170.655492681461
session_003402,user_0827,2024-08-28 17:40:11,267,tablet,IN,5,0.0
session_003403,user_0995,2024-08-03 03:39:34,1566,mobile,JP,13,0.0
session_003404,user_0472,2024-05-14 01:08:29,3134,tablet,CA,4,0.0
session_003405,user_0319,2024-07-25 19:11:56,3151,tablet,UK,9,0.0
session_003406,user_0984,2024-07-25 22:42:13,296,mobile,AU,4,0.0
session_003407,user_0320,2024-12-21 05:52:55,673,desktop,MX,15,0.0
session_003408,user_0861,2024-08-16 05:06:00,3042,desktop,CA,2,0.0
session_003409,user_0093,2024-02-03 20:21:11,1241,tablet,AU,2,0.0
session_003410,user_0372,2024-03-17 00:46:32,3507,desktop,UK,6,0.0
session_003411,user_0011,2024-06-23 16:15:20,1836,tablet,UK,11,0.0
session_003412,user_0370,2024-08-26 10:04:07,2278,mobile,JP,6,0.0
session_003413,user_0768,2024-11-06 18:35:30,1281,mobile,FR,2,100.04341090352516
session_003414,user_0101,2024-02-24 21:33:43,1695,tablet,MX,5,0.0
session_003415,user_0958,2024-08-28 01:19:47,3035,desktop,US,7,0.0
session_003416,user_0707,2024-08-27 04:13:35,412,desktop,US,15,421.6990834952369
session_003417,user_0652,2024-02-21 10:11:41,685,tablet,FR,3,0.0
session_003418,user_0845,2024-07-14 12:34:00,545,desktop,UK,11,0.0
session_003419,user_0666,2024-10-30 18:17:46,1590,tablet,MX,13,0.0
session_003420,user_0509,2024-08-10 12:08:35,3305,tablet,UK,12,0.0
session_003421,user_0505,2024-02-20 07:05:08,3143,desktop,IN,11,0.0
session_003422,user_0048,2024-09-07 15:27:22,2737,mobile,FR,9,0.0
session_003423,user_0570,2024-06-28 20:13:27,530,desktop,MX,6,0.0
session_003424,user_0340,2024-09-19 21:05:06,2126,tablet,US,12,0.0
session_003425,user_0017,2024-11-09 00:35:29,1586,desktop,FR,9,0.0
session_003426,user_0014,2024-06-11 12:47:12,3237,mobile,FR,15,404.27537698729554
session_003427,user_0990,2024-05-12 10:57:35,200,tablet,MX,1,256.3114639096383
session_003428,user_0518,2024-05-08 08:18:56,1814,mobile,FR,4,0.0
session_003429,user_0442,2024-11-08 17:33:33,581,desktop,IN,9,0.0
session_003430,user_0356,2024-06-14 06:34:51,2885,tablet,MX,14,0.0
session_003431,user_0427,2024-09-08 07:54:55,554,desktop,MX,1,0.0
session_003432,user_0570,2024-05-28 10:16:27,67,mobile,BR,14,0.0
session_003433,user_0772,2024-08-12 05:55:28,2550,desktop,DE,9,0.0
session_003434,user_0878,2024-07-21 08:35:17,2433,mobile,DE,9,0.0
session_003435,user_0604,2024-10-03 05:46:37,3116,desktop,FR,8,0.0
session_003436,user_0316,2024-06-20 01:45:19,554,tablet,DE,10,185.6194506028699
session_003437,user_0221,2024-09-05 09:32:53,260,tablet,JP,12,0.0
session_003438,user_0828,2024-08-04 03:49:28,1077,tablet,IN,7,0.0
session_003439,user_0390,2024-09-24 11:46:10,2736,desktop,MX,15,389.4062000150313
session_003440,user_0680,2024-03-13 01:38:59,680,tablet,CA,12,10.78910158922454
session_003441,user_0224,2024-02-29 21:49:47,1035,mobile,DE,1,259.87708853168203
session_003442,user_0745,2024-04-25 17:48:14,2821,mobile,BR,15,0.0
session_003443,user_0286,2024-05-05 19:24:43,3313,tablet,DE,8,291.52073703313135
session_003444,user_0487,2024-05-09 23:50:38,630,desktop,DE,6,0.0
session_003445,user_0701,2024-11-01 18:05:22,2934,mobile,MX,11,0.0
session_003446,user_0551,2024-10-02 04:02:54,1903,mobile,UK,11,0.0
session_003447,user_0701,2024-12-10 14:26:45,670,mobile,BR,6,329.4377219507842
session_003448,user_0634,2024-07-10 11:16:38,1768,mobile,JP,4,0.0
session_003449,user_0786,2024-05-19 02:34:36,3219,tablet,AU,5,225.8938597098017
session_003450,user_0438,2024-04-02 06:25:57,2989,desktop,US,10,0.0
session_003451,user_0063,2024-11-20 07:25:07,481,mobile,DE,14,28.443183094800432
session_003452,user_0668,2024-09-05 06:43:15,665,desktop,FR,3,0.0
session_003453,user_0313,2024-10-26 22:17:45,2744,tablet,CA,8,281.1156351411472
session_003454,user_0785,2024-04-08 15:49:20,1815,tablet,US,2,0.0
session_003455,user_0009,2024-11-04 05:12:14,865,desktop,FR,9,0.0
session_003456,user_0450,2024-10-17 09:32:40,1021,mobile,IN,7,0.0
session_003457,user_0335,2024-04-11 10:41:50,1146,mobile,US,6,202.545959353763
session_003458,user_0912,2024-06-18 21:02:07,2014,mobile,AU,11,0.0
session_003459,user_0768,2024-03-21 02:01:04,1648,tablet,FR,10,62.47190992278893
session_003460,user_0841,2024-05-15 13:08:27,1704,mobile,CA,13,0.0
session_003461,user_0901,2024-12-08 05:45:40,1493,mobile,DE,9,0.0
session_003462,user_0896,2024-05-04 06:51:17,2278,desktop,UK,15,137.31258903888323
